alert_id,account_id,alert_type,severity,triggered_at,acknowledged_at,resolved_at,resolved
d6d0f8c9-99a1-48e3-923b-d01a799e6366,a16553b9-4aa8-4576-9dee-3abb54058664,anomalous_behavior,low,2023-07-25,,,0
7c420f77-f2eb-4fa8-8aa6-d42c75809417,75ea5990-4dbd-408f-a876-2a3dc21d622d,anomalous_behavior,medium,2023-07-25,,,0
3e9ee91e-e02a-49f9-97ac-e151314c4737,75ea5990-4dbd-408f-a876-2a3dc21d622d,policy_violation,medium,2023-07-26,,,0
75a206db-a202-4019-9530-3621adaad124,ec1d7f1f-581a-4873-9a9d-de78b90f6607,policy_violation,high,2023-07-27,2023-07-30,,0
1af5ce7d-8ab9-40f2-9c31-350f81e27d15,f6739a27-53fe-44b7-b778-bb7c7e8bece6,unauthorized_access,high,2023-07-27,2023-07-30,,0
0a1ef893-3376-4fc9-bf68-acfef7dfdecd,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,unauthorized_access,high,2023-07-28,2023-07-28,2023-07-31,1
f716005a-2a4d-449c-8624-a940eb19b5ef,ca64d382-9698-4028-9efb-325fad71e19f,unauthorized_access,low,2023-07-28,,,0
388bcb76-c504-4df9-aba5-9e1d3e52df4d,ec1d7f1f-581a-4873-9a9d-de78b90f6607,unauthorized_access,critical,2023-07-28,2023-07-28,2023-08-02,1
56196ca5-e5df-4d0f-abe8-ffa03f85ecdd,8eae3cda-4a08-4593-9db1-3342006b8f06,unauthorized_access,medium,2023-07-28,,,0
4208e813-66c2-45ba-9fd2-c57f33d18af1,f6739a27-53fe-44b7-b778-bb7c7e8bece6,anomalous_behavior,high,2023-07-29,,,0
49f8169a-7899-48e6-8cb6-58e82c98037e,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,malware_detected,low,2023-07-29,2023-07-29,2023-08-02,1
84f9a663-e14c-46ce-84c6-77fb8690b03c,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,malware_detected,low,2023-07-30,2023-08-02,2023-08-02,1
65a5b557-7fb5-4f75-8117-6f635b5460ca,0991201d-1323-43db-b83e-59f3660f6d91,malware_detected,low,2023-07-30,2023-08-01,,0
d8b77a29-29f3-4d40-813b-56007b9cda96,920ffae1-9fa0-43a4-b863-d6c43adfca02,malware_detected,medium,2023-08-02,2023-08-05,2023-08-12,1
7163b887-2526-4ec9-a857-9dcbd8536282,cfcef06e-4d2d-4560-99cd-0d297cab8129,policy_violation,medium,2023-08-02,2023-08-03,2023-08-09,1
ba075b17-8413-4a3c-b91c-051d80a958b2,61d71670-af12-4c53-8eb1-3fb47ac59b95,unauthorized_access,medium,2023-08-02,,,0
80572c94-3ea8-477f-be82-ceefffe6da96,f6739a27-53fe-44b7-b778-bb7c7e8bece6,unauthorized_access,low,2023-08-02,2023-08-03,2023-08-10,1
6951166a-2662-4e1d-8757-6cc04ee6d2d2,12c2d48a-29f9-4da4-bd28-828b5ccd29ab,policy_violation,medium,2023-08-02,2023-08-03,2023-08-10,1
9303af00-d962-4d50-9fd3-9c98920142ed,cfcef06e-4d2d-4560-99cd-0d297cab8129,unauthorized_access,high,2023-08-03,2023-08-04,2023-08-07,1
b59e228c-ca23-4c8e-b658-8b353ee6028f,9a93a7a6-09c9-4db1-85ae-c838d4156583,policy_violation,low,2023-08-04,2023-08-05,2023-08-09,1
befd65f0-7aff-4601-ad5d-e555f4a85676,75ea5990-4dbd-408f-a876-2a3dc21d622d,unauthorized_access,high,2023-08-04,2023-08-06,2023-08-10,1
088d8bd0-3293-431e-9cd9-73cfa0af1132,63ff4fb9-ac6a-4469-b60e-4e9683f08138,malware_detected,low,2023-08-04,2023-08-06,2023-08-13,1
65366dad-1c42-42cb-a604-48aa7b262f59,285f62b1-1125-4bf6-b628-cb2e89c9ea9e,unauthorized_access,medium,2023-08-05,2023-08-07,2023-08-13,1
5146ffad-0d85-42d7-ac26-c1c5392738e3,556e8522-5cda-4089-8b02-5d7518bf0ed6,policy_violation,low,2023-08-06,,,0
fb067d11-a192-421e-be2c-47c9bb772ba8,e691ae69-9d65-43ba-8aa9-7592639c33c0,policy_violation,medium,2023-08-06,2023-08-06,2023-08-12,1
e1218c70-bd30-43bf-9516-0de50ee26dce,e691ae69-9d65-43ba-8aa9-7592639c33c0,policy_violation,low,2023-08-06,2023-08-09,2023-08-13,1
a853b757-f331-4011-ae68-e90996586fce,f6739a27-53fe-44b7-b778-bb7c7e8bece6,anomalous_behavior,low,2023-08-06,2023-08-06,2023-08-12,1
c9929f14-af7a-44b4-8195-7977543b8d85,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,malware_detected,low,2023-08-07,2023-08-08,,0
cfdeabc3-d488-4ca1-b989-df15b7644326,8eae3cda-4a08-4593-9db1-3342006b8f06,malware_detected,low,2023-08-07,2023-08-09,2023-08-11,1
2dace8ca-da7c-4eff-a8fa-2dee6f41cf6b,9a93a7a6-09c9-4db1-85ae-c838d4156583,anomalous_behavior,high,2023-08-07,,,0
2eac6186-6d34-4924-afb6-9be20d75a434,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,policy_violation,low,2023-08-08,2023-08-11,2023-08-16,1
005ea09a-3578-4421-9a10-5d717e810e68,ef01ffc2-6040-4390-93f8-06fe71e1d6dc,anomalous_behavior,low,2023-08-09,2023-08-11,,0
342ce58d-efd4-436d-876a-9c2ac115599a,86d1f0c6-2164-499f-b23c-b914b50d1484,malware_detected,medium,2023-08-10,2023-08-12,2023-08-13,1
e46f5bab-6b3c-4627-81bf-02371cd69c16,2c5e361e-e17d-472a-a626-b10cb7549320,policy_violation,medium,2023-08-11,2023-08-13,2023-08-19,1
dc33ef07-c1dc-4d28-936c-0aa8a30b8519,e310e9e9-ca2e-4551-8aba-668ddeb5a75a,anomalous_behavior,low,2023-08-11,2023-08-13,,0
754e8fff-135e-4db4-86f6-101ab9ac2c07,0b181cb7-ded2-48e1-af50-4a43657f052f,policy_violation,medium,2023-08-11,2023-08-13,2023-08-16,1
b1fd26ec-5668-4b47-b075-84832c16a105,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,malware_detected,low,2023-08-11,2023-08-12,2023-08-14,1
7251700c-5b6b-4b3a-a236-d8242cf8547e,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,unauthorized_access,low,2023-08-12,2023-08-13,,0
cc81aa06-1917-4a4d-957a-a47e77a1769a,1430193a-74af-4837-9270-76d25f06e16a,policy_violation,low,2023-08-13,,,0
97863b88-b60c-4d59-b6d7-03f17097a2b6,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,anomalous_behavior,low,2023-08-15,,,0
9986f4dd-2789-4a2e-864d-acdb14be2934,0991201d-1323-43db-b83e-59f3660f6d91,policy_violation,high,2023-08-16,,,0
759d255d-25c8-4218-860f-9b43f15e99ff,61d71670-af12-4c53-8eb1-3fb47ac59b95,anomalous_behavior,medium,2023-08-17,2023-08-19,2023-08-19,1
b3b9ba9a-9083-44f9-bc2e-ad23b32e0150,ec1d7f1f-581a-4873-9a9d-de78b90f6607,policy_violation,critical,2023-08-18,2023-08-21,2023-08-27,1
437adfed-cd8b-4c42-baa7-c7063b4c4276,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,anomalous_behavior,medium,2023-08-18,2023-08-19,,0
002548c1-ed32-466e-962d-0b08b87bde57,61d71670-af12-4c53-8eb1-3fb47ac59b95,policy_violation,low,2023-08-18,2023-08-21,2023-08-26,1
e8f598af-6a73-4a7a-928d-0119596b9b04,75ea5990-4dbd-408f-a876-2a3dc21d622d,malware_detected,high,2023-08-19,2023-08-21,,0
493928e2-b1e2-4a19-895c-7662168eb44e,556e8522-5cda-4089-8b02-5d7518bf0ed6,policy_violation,medium,2023-08-20,,,0
8eb08ddc-8fc2-4e82-82b7-6877f2fa6ff2,2c5e361e-e17d-472a-a626-b10cb7549320,policy_violation,medium,2023-08-20,2023-08-22,2023-08-25,1
6088ff1e-bafa-47ee-8d12-e97bbd1de7df,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,malware_detected,low,2023-08-20,2023-08-20,2023-08-20,1
deebeb87-a8c3-4dde-a06f-0aaa8cbec48f,ec1d7f1f-581a-4873-9a9d-de78b90f6607,anomalous_behavior,critical,2023-08-20,2023-08-21,2023-08-21,1
a46415b8-11b6-4e45-87ab-21872721766b,61d71670-af12-4c53-8eb1-3fb47ac59b95,malware_detected,medium,2023-08-21,2023-08-24,2023-08-28,1
f309b5c3-a1e4-4f1d-9cbf-a5b8fae21be4,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,anomalous_behavior,medium,2023-08-21,2023-08-24,2023-08-29,1
6552a6b0-c548-4431-9f22-93c9ff286792,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,anomalous_behavior,medium,2023-08-22,2023-08-24,,0
ff5ed635-554c-4a20-a7bd-11bd39d986a6,90155c04-3801-4d92-aa24-c43c6e067b46,unauthorized_access,high,2023-08-22,,,0
87a52dd8-3d0e-44eb-9f45-e8285767e939,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,malware_detected,medium,2023-08-25,2023-08-27,2023-08-27,1
ccaaa83a-3c0a-4167-9ef5-561bd086ac5f,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,policy_violation,critical,2023-08-26,2023-08-26,,0
c8b57a3a-ea1d-4d65-8b50-d662bbacd974,0991201d-1323-43db-b83e-59f3660f6d91,policy_violation,high,2023-08-26,2023-08-26,2023-08-30,1
b6eba256-040e-49ea-b55a-97fd7a8291a6,e691ae69-9d65-43ba-8aa9-7592639c33c0,unauthorized_access,medium,2023-08-26,2023-08-26,2023-08-30,1
ea6fd43c-1567-4989-b103-e7f6fba9f358,2c5e361e-e17d-472a-a626-b10cb7549320,malware_detected,low,2023-08-26,2023-08-26,2023-09-02,1
cf0bedbe-16ae-49a6-b37b-9ff3b93a3277,e6311e2a-94f8-4afc-8724-267b6367d44f,anomalous_behavior,medium,2023-08-26,2023-08-26,2023-08-27,1
3faadb93-6482-4f45-a494-d44231bc3ac4,da83e691-4c43-4b76-8e7b-07e8c9a05aa4,malware_detected,low,2023-08-27,,,0
4065dd0d-164c-43df-9966-e3d8362d2b17,133dca49-cd67-40d8-94fd-c68395c5a797,malware_detected,medium,2023-08-27,,,0
d46e7cf6-f13d-4e09-9cf5-dd11644a82c3,8326e5d7-adc6-4ada-ad6a-39f1197a6bd0,anomalous_behavior,high,2023-08-27,,,0
2817888b-2c01-4c99-a421-6ee69ce0a166,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,policy_violation,low,2023-08-28,,,0
5235bf8a-9dfc-4d01-990a-f32d88f4e038,16650a24-7830-4a9a-a00c-136fbe552f94,malware_detected,medium,2023-08-29,2023-09-01,2023-09-05,1
64d09eca-aabb-4303-80be-5913433fe2f7,308522ec-bcd4-46fc-a87d-d7efe3dc8995,malware_detected,low,2023-08-29,2023-08-31,2023-09-06,1
448a1445-7b5a-4681-b3ee-3ad52ff462ca,133dca49-cd67-40d8-94fd-c68395c5a797,unauthorized_access,high,2023-08-30,2023-09-01,,0
a01a6dfa-7b1f-493d-8f60-4f35007b058e,cfcef06e-4d2d-4560-99cd-0d297cab8129,policy_violation,high,2023-08-30,2023-09-01,,0
9a446d9e-6cce-4bbf-8b72-19c73eb2a8a4,2c5e361e-e17d-472a-a626-b10cb7549320,malware_detected,high,2023-08-31,2023-09-01,2023-09-04,1
8b0a31a0-2c23-442c-a9d5-051538e79b85,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,malware_detected,critical,2023-08-31,2023-08-31,2023-09-07,1
24585007-3b73-459c-8a52-f7a7ce20e573,c510cddb-e2db-4b81-87dd-b2e3292c41f7,unauthorized_access,medium,2023-09-01,2023-09-04,2023-09-05,1
8c074a73-3cc4-4aa6-a67c-37050e1bc52f,09d74ac0-d720-41cf-9145-0f61b5ada521,malware_detected,medium,2023-09-01,2023-09-03,2023-09-04,1
ba11570c-43f4-4d25-8558-e249985cb20e,ec1d7f1f-581a-4873-9a9d-de78b90f6607,unauthorized_access,medium,2023-09-01,2023-09-02,,0
2d8bb2d9-282b-4611-8679-998e771523d3,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,policy_violation,low,2023-09-01,,,0
be630607-71ac-4f6d-8bc1-24381995d919,da83e691-4c43-4b76-8e7b-07e8c9a05aa4,malware_detected,medium,2023-09-01,2023-09-01,,0
2e2d7140-56aa-47a6-a162-44509d0b56c7,09d74ac0-d720-41cf-9145-0f61b5ada521,policy_violation,medium,2023-09-04,,,0
96b12277-6beb-4562-87fb-b937d17dcd2c,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,unauthorized_access,medium,2023-09-06,2023-09-06,,0
bb218038-525f-451c-9176-95dec1f31aa6,8eae3cda-4a08-4593-9db1-3342006b8f06,anomalous_behavior,low,2023-09-06,2023-09-07,2023-09-14,1
830c7025-8fd1-46a8-a82a-b823abb3834e,ec1d7f1f-581a-4873-9a9d-de78b90f6607,policy_violation,low,2023-09-06,,,0
f81b075c-3e0a-4870-ae23-04f8bbba5000,16650a24-7830-4a9a-a00c-136fbe552f94,unauthorized_access,medium,2023-09-07,2023-09-08,,0
5a52712a-3fd7-45f6-9253-015362c34678,285f62b1-1125-4bf6-b628-cb2e89c9ea9e,policy_violation,medium,2023-09-07,2023-09-09,,0
2c66c316-d595-4ea1-963e-34903ea32ee3,75ea5990-4dbd-408f-a876-2a3dc21d622d,policy_violation,low,2023-09-08,2023-09-10,2023-09-15,1
03926849-f434-4b6e-a549-159f3e1ac290,7df20320-107c-46a4-863f-08f8a3bead28,malware_detected,high,2023-09-09,,,0
b6732d77-6c3e-481b-95b6-0679713fba92,16650a24-7830-4a9a-a00c-136fbe552f94,malware_detected,medium,2023-09-09,2023-09-12,,0
9aaa4618-e098-4ac7-b288-2256f379371a,5a566fe4-5ae4-4e7d-a43a-697352a9ba75,anomalous_behavior,low,2023-09-09,2023-09-10,2023-09-15,1
6c7cef65-e9cc-40e0-b50b-86d2b0fcae11,ec1d7f1f-581a-4873-9a9d-de78b90f6607,malware_detected,medium,2023-09-09,2023-09-11,2023-09-12,1
1336dd0d-8bbd-4955-8a9d-3fb75e7959a5,2c5e361e-e17d-472a-a626-b10cb7549320,malware_detected,low,2023-09-10,2023-09-13,,0
6db8d67c-35b4-4564-8607-9beffb62b951,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,anomalous_behavior,low,2023-09-10,2023-09-13,2023-09-19,1
d1b30b9f-1f74-4034-9d07-8924bd33b8b8,bf2fbab4-6e97-432c-aaa2-2ec3c137d6df,policy_violation,low,2023-09-10,2023-09-10,,0
353486d2-45a9-4757-a431-602e0530f316,7df20320-107c-46a4-863f-08f8a3bead28,malware_detected,medium,2023-09-10,2023-09-11,2023-09-11,1
bd28a38e-be19-442c-84fe-68e82a7e67ce,e6311e2a-94f8-4afc-8724-267b6367d44f,anomalous_behavior,medium,2023-09-11,2023-09-11,,0
04179a84-1fe4-4b1e-8d54-db6182e66b01,f6739a27-53fe-44b7-b778-bb7c7e8bece6,anomalous_behavior,medium,2023-09-12,2023-09-14,2023-09-21,1
200e560b-824a-4d73-8f5c-2843e7a09aba,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,malware_detected,medium,2023-09-12,2023-09-15,2023-09-19,1
61adbe2a-bcc9-488a-ac15-47d229461353,b226e1bf-ac39-499e-b9eb-23dbd465d0f1,policy_violation,high,2023-09-12,2023-09-14,,0
25c48bc0-1eec-473c-b31a-9021b529929b,b3f94903-b41b-4319-a56b-73871129bdac,policy_violation,medium,2023-09-12,2023-09-14,2023-09-19,1
0ae21a53-8ab8-4a38-81d8-0c0b88393ef4,618d7c4e-5bf8-4f56-8785-5bbb5efd5a94,anomalous_behavior,high,2023-09-13,2023-09-13,2023-09-14,1
042ee7f5-fdbe-442d-b0c8-a0b75cbdee5c,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,malware_detected,low,2023-09-13,2023-09-14,,0
afe12da1-331a-4ab5-9671-2d25d6683e6c,5a566fe4-5ae4-4e7d-a43a-697352a9ba75,unauthorized_access,low,2023-09-14,,,0
e8540273-13b6-45d7-978d-622de05c626d,7df20320-107c-46a4-863f-08f8a3bead28,anomalous_behavior,low,2023-09-14,2023-09-17,,0
fad9c95b-2a28-48c9-8b9a-11f7ab0c09fe,c8e31933-8c65-4fae-845d-90ffd347e960,policy_violation,low,2023-09-14,,,0
c0066c62-3538-4ffa-9564-58a4db4181b9,c3923fb6-3f81-4942-a680-cbf1417b8fab,malware_detected,low,2023-09-15,2023-09-18,2023-09-18,1
930b08ba-4064-448a-8e0f-8757c9b0a3f3,f6739a27-53fe-44b7-b778-bb7c7e8bece6,malware_detected,medium,2023-09-15,2023-09-18,,0
9137a0a7-757d-4b9e-8f18-bde368c8643b,c3923fb6-3f81-4942-a680-cbf1417b8fab,policy_violation,critical,2023-09-16,2023-09-19,2023-09-23,1
a5c01879-edb7-4066-b87a-2d5d06a8eae7,403153a0-2658-40bb-8e7a-121126eed95b,anomalous_behavior,low,2023-09-17,,,0
26a17791-ef31-4e83-bc8f-1265e3956ce7,b3f94903-b41b-4319-a56b-73871129bdac,anomalous_behavior,low,2023-09-18,,,0
07dc213c-4941-4f81-9a03-2060ecd6ad67,61922a80-e3b0-4056-8eb9-57afcbdd31d1,malware_detected,low,2023-09-19,2023-09-22,2023-09-22,1
b7c56414-d568-491c-9fcd-6fee97b6413b,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,policy_violation,low,2023-09-19,2023-09-20,2023-09-21,1
15e84db9-8ec4-422a-bef1-4fa6aad42764,90155c04-3801-4d92-aa24-c43c6e067b46,malware_detected,high,2023-09-20,2023-09-23,,0
c90d0636-bc4c-4911-b936-444d24de97d0,89553b7d-d935-47a7-989b-4586a46a5e59,policy_violation,high,2023-09-20,,,0
170c4407-948c-432b-ac80-0847b27b220c,b3f94903-b41b-4319-a56b-73871129bdac,unauthorized_access,medium,2023-09-20,2023-09-21,2023-09-27,1
d45eb132-73d6-4990-bf07-712ddec1f978,63ff4fb9-ac6a-4469-b60e-4e9683f08138,policy_violation,medium,2023-09-21,2023-09-21,,0
25298486-464b-4a21-a0e6-56704af7fcef,bf2fbab4-6e97-432c-aaa2-2ec3c137d6df,malware_detected,medium,2023-09-21,2023-09-21,2023-09-27,1
b83e72be-a38a-4339-87e6-3d1825341580,bffd5afd-1954-4f78-b76d-e0582a9a74f3,malware_detected,low,2023-09-22,,,0
19603651-dde8-4628-99a1-e2e48189c780,133dca49-cd67-40d8-94fd-c68395c5a797,unauthorized_access,critical,2023-09-22,2023-09-25,2023-09-25,1
4ece79f8-ae8e-43cc-9949-310b81d48c89,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,anomalous_behavior,medium,2023-09-22,2023-09-23,2023-09-26,1
afded20c-60ba-4499-b352-e80c728b31b3,668edc2f-bd8f-47cd-8fff-f99fc8d3030e,anomalous_behavior,low,2023-09-22,2023-09-23,2023-09-24,1
2f265062-eb10-4225-a2b7-70caf6bf6697,618d7c4e-5bf8-4f56-8785-5bbb5efd5a94,anomalous_behavior,medium,2023-09-22,2023-09-24,2023-09-27,1
4c0119db-d2fd-4373-b02e-031ab57b3547,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,malware_detected,high,2023-09-22,2023-09-22,2023-09-22,1
13cd478f-fae0-464f-9ea7-8a7a4d6ee937,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,policy_violation,medium,2023-09-22,,,0
b9d98074-d48a-49df-aea3-aa475f7d8061,61d71670-af12-4c53-8eb1-3fb47ac59b95,unauthorized_access,low,2023-09-24,2023-09-26,2023-10-01,1
269c85b4-6263-4d3f-929b-54ba6e4f986f,dfdf6aa4-25dd-4112-a079-2adbd257721c,anomalous_behavior,high,2023-09-25,2023-09-26,2023-09-30,1
687a311a-16bb-49a0-8ea5-942d8854d677,9a93a7a6-09c9-4db1-85ae-c838d4156583,anomalous_behavior,high,2023-09-26,2023-09-27,2023-09-28,1
21eba722-dbd5-45ae-aa0d-7b566065a991,c3923fb6-3f81-4942-a680-cbf1417b8fab,malware_detected,critical,2023-09-26,2023-09-27,2023-09-28,1
e39c9b15-8000-42a4-9f42-47990cfe9eb6,b3a9dd72-0086-477c-9594-39090895d69a,anomalous_behavior,high,2023-09-26,2023-09-27,2023-09-30,1
ddb189ca-6501-4e49-80d0-df4a606ab748,c3923fb6-3f81-4942-a680-cbf1417b8fab,unauthorized_access,low,2023-09-27,2023-09-30,2023-10-03,1
cb591e7a-4fe5-4e72-88d3-6ba26a82aaac,285f62b1-1125-4bf6-b628-cb2e89c9ea9e,unauthorized_access,medium,2023-09-27,2023-09-29,,0
6b2e8d3a-cc04-461a-95c9-f815032fd203,8eae3cda-4a08-4593-9db1-3342006b8f06,policy_violation,medium,2023-09-28,,,0
024635f7-2b0d-4497-a9ce-b101fc576ba1,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,policy_violation,low,2023-09-29,,,0
b0ba49ae-c662-418f-96d4-4792570b303d,2c5e361e-e17d-472a-a626-b10cb7549320,anomalous_behavior,low,2023-09-29,2023-10-02,2023-10-05,1
b15a4c48-146e-4db1-9694-5b52bb7f62fc,0b181cb7-ded2-48e1-af50-4a43657f052f,unauthorized_access,medium,2023-09-29,2023-10-01,,0
625faaca-25f3-4725-bf19-a9169bfbe58a,75ea5990-4dbd-408f-a876-2a3dc21d622d,anomalous_behavior,high,2023-09-29,2023-10-02,2023-10-06,1
c062cf6a-b189-4630-a0a2-528b84f511ae,1430193a-74af-4837-9270-76d25f06e16a,policy_violation,medium,2023-09-30,2023-09-30,2023-10-06,1
d9dcbc69-3145-46ad-b4c8-41c7d488c0d3,f6739a27-53fe-44b7-b778-bb7c7e8bece6,malware_detected,medium,2023-09-30,2023-10-02,2023-10-04,1
c3c43de4-5994-4ab1-8b47-ff4c33a71946,4a15d71b-5423-4cd9-8a9d-1a6afaf167ae,policy_violation,low,2023-10-02,2023-10-02,,0
0ea2b29b-64b0-483d-91cb-19f8e6ac9767,285f62b1-1125-4bf6-b628-cb2e89c9ea9e,anomalous_behavior,medium,2023-10-02,2023-10-02,2023-10-08,1
2f6c6a2c-ee69-433c-b0fc-a64963bb05ca,dfdf6aa4-25dd-4112-a079-2adbd257721c,anomalous_behavior,high,2023-10-02,2023-10-03,,0
ceb0fa66-9239-4133-8993-5f20959ff7e9,ec1d7f1f-581a-4873-9a9d-de78b90f6607,malware_detected,low,2023-10-02,,,0
65e9b264-792d-451c-8ba2-730c0c11f75a,ca64d382-9698-4028-9efb-325fad71e19f,malware_detected,low,2023-10-02,2023-10-03,,0
cb02859d-0b9b-4be6-acaa-afdf74c3abae,e3848dc7-5a81-4e3d-a568-a01d9749e198,malware_detected,high,2023-10-03,2023-10-03,,0
3cc06163-8a6e-48bd-949f-d4c989c15ea8,13947b4a-d21b-4985-bdae-e97f4973cdf4,unauthorized_access,low,2023-10-03,2023-10-05,2023-10-05,1
16e41224-6b7e-457d-83ad-4a731bee52ba,7df20320-107c-46a4-863f-08f8a3bead28,policy_violation,low,2023-10-05,2023-10-07,,0
e534ddee-2fc1-41e5-9064-c7aa75a119a8,c3923fb6-3f81-4942-a680-cbf1417b8fab,policy_violation,low,2023-10-05,2023-10-07,2023-10-07,1
3ab097eb-3633-432a-857f-a62dfb68df4a,308522ec-bcd4-46fc-a87d-d7efe3dc8995,anomalous_behavior,low,2023-10-06,2023-10-06,,0
5aae2995-71a5-4f3d-94da-a0889d6241aa,285f62b1-1125-4bf6-b628-cb2e89c9ea9e,policy_violation,low,2023-10-06,2023-10-07,2023-10-07,1
1a14fab1-c14b-4211-9c34-6ab1268d4871,1a5cdbeb-c434-4ae1-abde-d28be279c5b0,anomalous_behavior,medium,2023-10-07,,,0
3b060104-a320-4cef-8263-eb945f9e0287,618d7c4e-5bf8-4f56-8785-5bbb5efd5a94,policy_violation,high,2023-10-07,2023-10-08,2023-10-10,1
2e5d9259-d20f-46bf-bb2f-372344e9cc03,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,anomalous_behavior,critical,2023-10-07,,,0
f05f55e6-b14e-4fc8-a1ec-e08728b5ddd2,03bfcfaf-fd78-4fcf-9be8-3cddba0b7a50,anomalous_behavior,low,2023-10-07,,,0
06fa8dd4-ba57-4466-9973-73924881ae8e,ea2a5a4d-8abc-4bda-bdf0-33c563690234,unauthorized_access,low,2023-10-07,2023-10-07,2023-10-14,1
bc83dd83-7243-4589-a2e8-75bd8365828b,ec1d7f1f-581a-4873-9a9d-de78b90f6607,anomalous_behavior,critical,2023-10-07,2023-10-08,,0
3ce7f5f1-b242-4272-a50d-357129b14a01,61d71670-af12-4c53-8eb1-3fb47ac59b95,unauthorized_access,low,2023-10-07,2023-10-10,2023-10-10,1
e751ccf9-d5cd-4240-95cc-499c031e57b4,e3848dc7-5a81-4e3d-a568-a01d9749e198,malware_detected,critical,2023-10-08,2023-10-11,,0
c7062956-26e0-4526-9872-7789d2bd7f94,618d7c4e-5bf8-4f56-8785-5bbb5efd5a94,anomalous_behavior,low,2023-10-08,2023-10-11,2023-10-11,1
3634d0d8-d95d-4275-9ce0-3f8fb4c45507,2c5e361e-e17d-472a-a626-b10cb7549320,anomalous_behavior,low,2023-10-08,2023-10-10,2023-10-10,1
6ddf6a9d-6c70-453e-98af-59d26c5286c3,668edc2f-bd8f-47cd-8fff-f99fc8d3030e,malware_detected,medium,2023-10-08,2023-10-11,,0
ee5486f4-c55b-412a-a067-3bc66be2cdc4,c9565706-40cb-4eb8-ac4a-fdd186d5e0c9,anomalous_behavior,low,2023-10-09,,,0
2b45699d-0ae3-44b4-b198-9742b2f03d5d,cfcef06e-4d2d-4560-99cd-0d297cab8129,policy_violation,medium,2023-10-09,2023-10-11,2023-10-15,1
719d4e44-2173-493d-99c5-11f62c62c2bd,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,policy_violation,medium,2023-10-09,2023-10-09,,0
4f1673e7-cfcc-4227-bc87-1cf1481209d9,7df20320-107c-46a4-863f-08f8a3bead28,malware_detected,high,2023-10-11,2023-10-11,2023-10-11,1
ee753c5b-97a2-4316-a4f7-367e277cbc62,75ea5990-4dbd-408f-a876-2a3dc21d622d,unauthorized_access,medium,2023-10-11,2023-10-12,,0
4c433b62-8c5a-4c4d-b4db-ab55b4c23e23,847e3d22-d66a-4a76-8f2f-163b6b323257,anomalous_behavior,medium,2023-10-12,2023-10-12,,0
8bd36615-5687-40aa-b4fb-c409dd1b8d43,2c5e361e-e17d-472a-a626-b10cb7549320,malware_detected,medium,2023-10-12,2023-10-14,2023-10-16,1
ceddd9dc-8b9f-4082-a793-49c7eec9c128,e3566eba-152f-40ac-89f1-5eeeab1d6a0b,anomalous_behavior,high,2023-10-13,2023-10-16,,0
8da4e6f9-1105-4cf1-b451-a8f0b80265fc,8eae3cda-4a08-4593-9db1-3342006b8f06,malware_detected,medium,2023-10-14,2023-10-17,2023-10-17,1
2a658887-1e5d-494e-bf29-cb48daeb0333,8eae3cda-4a08-4593-9db1-3342006b8f06,policy_violation,high,2023-10-14,,,0
27dfb47a-9b7e-4448-b105-17defb9f27b2,7df20320-107c-46a4-863f-08f8a3bead28,malware_detected,critical,2023-10-14,,,0
0e3d1ab3-8caf-4d3f-bb92-daba9a5d7598,618d7c4e-5bf8-4f56-8785-5bbb5efd5a94,unauthorized_access,medium,2023-10-14,2023-10-14,2023-10-18,1
d0583fd2-a694-4524-acd4-77e797b73e90,618d7c4e-5bf8-4f56-8785-5bbb5efd5a94,unauthorized_access,low,2023-10-15,2023-10-16,2023-10-22,1
2c464264-f1dd-4402-b8fc-71c7dc86464e,e1bb85ee-a879-43e9-85f4-cb11d359ebfa,malware_detected,medium,2023-10-16,,,0
